line_id,order_id,order_date,customer_id,product_id,salesperson_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cogs,gross_profit
L0012406,O006318,2025-10-26,C118,P009,S01,5,107.71,0.0224,538.55,526.48,404.81,121.67
L0012407,O006319,2025-10-24,C138,P055,S10,15,235.32,0.0762,3529.8,3260.93,2877.58,383.35
L0012408,O006320,2025-10-16,C026,P012,S03,1,126.49,0.0278,126.49,122.98,100.65,22.33
L0012409,O006321,2025-10-26,C121,P018,S02,17,103.67,0.0768,1762.39,1627.12,1259.96,367.16
L0012410,O006321,2025-10-26,C121,P015,S02,22,167.38,0.0636,3682.36,3448.24,2613.24,835.0
L0012411,O006321,2025-10-26,C121,P005,S02,54,139.29,0.0757,7521.66,6952.36,6080.61,871.75
L0012412,O006322,2025-10-20,C114,P030,S08,12,215.9,0.0792,2590.8,2385.63,2055.17,330.45
L0012413,O006323,2025-10-18,C020,P035,S04,13,300.11,0.0786,3901.43,3594.59,3139.22,455.36
L0012414,O006324,2025-10-18,C146,P042,S03,14,584.37,0.0614,8181.18,7678.74,4915.01,2763.73
L0012415,O006324,2025-10-18,C146,P039,S03,19,825.74,0.0735,15689.06,14536.57,10263.75,4272.82
L0012416,O006324,2025-10-18,C146,P007,S03,22,77.31,0.0901,1700.82,1547.54,1345.8,201.74
L0012417,O006324,2025-10-18,C146,P046,S03,34,236.95,0.0789,8056.3,7420.4,5105.07,2315.33
L0012418,O006325,2025-10-30,C176,P022,S08,15,83.21,0.036,1248.15,1203.18,925.54,277.65
L0012419,O006326,2025-10-19,C015,P030,S12,5,215.9,0,1079.5,1079.5,856.32,223.18
L0012420,O006326,2025-10-19,C015,P003,S12,7,188.59,0.0268,1320.13,1284.69,980.63,304.06
L0012421,O006326,2025-10-19,C015,P022,S12,3,83.21,0.0371,249.63,240.37,185.11,55.26
L0012422,O006327,2025-10-14,C046,P044,S09,12,886.45,0.0698,10637.4,9895.42,6893.35,3002.07
L0012423,O006328,2025-10-29,C123,P016,S03,19,161.9,0.0549,3076.1,2907.32,2143.7,763.62
L0012424,O006329,2025-10-14,C141,P060,S04,3,287.24,0.0118,861.72,851.56,758.49,93.07
L0012425,O006329,2025-10-14,C141,P045,S04,7,223.25,0.0061,1562.75,1553.17,1100.68,452.49
L0012426,O006330,2025-10-07,C011,P004,S04,24,213.0,0.0706,5112.0,4751.02,4103.22,647.81
L0012427,O006331,2025-10-06,C133,P014,S02,37,64.85,0.0937,2399.45,2174.63,1826.48,348.15
L0012428,O006332,2025-10-17,C167,P005,S13,10,139.29,0.0409,1392.9,1335.96,1126.04,209.92
L0012429,O006333,2025-10-15,C039,P004,S01,10,213.0,0.0054,2130.0,2118.4,1709.67,408.72
L0012430,O006333,2025-10-15,C039,P060,S01,12,287.24,0.0059,3446.88,3426.57,3033.97,392.59
L0012431,O006334,2025-10-12,C170,P007,S01,3,77.31,0.0236,231.93,226.46,183.52,42.95
L0012432,O006335,2025-10-01,C087,P030,S08,9,215.9,0.0307,1943.1,1883.37,1541.38,341.99
L0012433,O006336,2025-10-15,C117,P055,S08,8,235.32,0.0498,1882.56,1788.89,1534.71,254.18
L0012434,O006336,2025-10-15,C117,P039,S08,9,825.74,0.0195,7431.66,7287.09,4861.77,2425.31
L0012435,O006337,2025-10-16,C049,P052,S09,8,311.57,0.0178,2492.56,2448.24,2116.27,331.97
L0012436,O006337,2025-10-16,C049,P035,S09,4,300.11,0.0482,1200.44,1142.63,965.91,176.72
L0012437,O006338,2025-10-30,C044,P016,S12,2,161.9,0.0212,323.8,316.93,225.65,91.28
L0012438,O006338,2025-10-30,C044,P037,S12,2,797.82,0,1595.64,1595.64,1071.85,523.79
L0012439,O006339,2025-10-11,C046,P033,S09,25,592.21,0.0829,14805.25,13577.47,11149.35,2428.13
L0012440,O006339,2025-10-11,C046,P029,S09,32,220.18,0.0696,7045.76,6555.12,5339.35,1215.77
L0012441,O006339,2025-10-11,C046,P045,S09,26,223.25,0.0756,5804.5,5365.44,4088.25,1277.19
L0012442,O006339,2025-10-11,C046,P052,S09,10,311.57,0.068,3115.7,2903.93,2645.34,258.59
L0012443,O006340,2025-10-28,C045,P012,S04,15,126.49,0.0551,1897.35,1792.76,1509.71,283.05
L0012444,O006340,2025-10-28,C045,P029,S04,14,220.18,0.0562,3082.52,2909.25,2335.96,573.29
L0012445,O006341,2025-10-09,C020,P028,S04,27,484.32,0.0859,13076.64,11953.89,10068.8,1885.08
L0012446,O006341,2025-10-09,C020,P003,S04,31,188.59,0.0627,5846.29,5479.68,4342.78,1136.9
L0012447,O006341,2025-10-09,C020,P056,S04,11,376.48,0.0705,4141.28,3849.35,3608.19,241.16
L0012448,O006342,2025-10-29,C074,P045,S03,3,223.25,0.0117,669.75,661.95,471.72,190.23
L0012449,O006342,2025-10-29,C074,P057,S03,6,251.0,0.0229,1506.0,1471.54,1322.43,149.11
L0012450,O006343,2025-10-02,C145,P043,S06,8,448.91,0.0281,3591.28,3490.5,2454.11,1036.38
L0012451,O006344,2025-10-22,C144,P045,S12,4,223.25,0.0616,893.0,837.98,628.96,209.02
L0012452,O006345,2025-10-11,C121,P024,S01,10,65.97,0.0881,659.7,601.61,489.93,111.68
L0012453,O006345,2025-10-11,C121,P009,S01,20,107.71,0.0638,2154.2,2016.72,1619.26,397.46
L0012454,O006346,2025-10-04,C007,P047,S07,9,736.16,0.0201,6625.44,6492.43,4363.88,2128.55
L0012455,O006346,2025-10-04,C007,P059,S07,14,183.4,0.0221,2567.6,2510.79,2158.77,352.01
L0012456,O006346,2025-10-04,C007,P032,S07,7,433.86,0.0156,3037.02,2989.71,2315.19,674.52
L0012457,O006347,2025-10-01,C089,P053,S14,35,172.82,0.0669,6048.7,5643.84,5084.56,559.29
L0012458,O006348,2025-10-15,C081,P024,S02,19,65.97,0.0574,1253.43,1181.43,930.87,250.56
L0012459,O006348,2025-10-15,C081,P011,S02,27,199.46,0.0659,5385.42,5030.4,3988.77,1041.63
L0012460,O006349,2025-10-01,C090,P018,S02,6,103.67,0.0198,622.02,609.7,444.69,165.0
L0012461,O006349,2025-10-01,C090,P005,S02,3,139.29,0.0289,417.87,405.81,337.81,68.0
L0012462,O006349,2025-10-01,C090,P007,S02,3,77.31,0.0089,231.93,229.85,183.52,46.34
L0012463,O006349,2025-10-01,C090,P001,S02,7,173.38,0.0189,1213.66,1190.75,981.74,209.01
L0012464,O006350,2025-10-15,C041,P019,S13,20,164.92,0.0789,3298.4,3038.06,2335.82,702.25
L0012465,O006350,2025-10-15,C041,P036,S13,20,242.25,0.0719,4845.0,4496.85,3566.48,930.38
L0012466,O006351,2025-10-07,C077,P053,S09,31,172.82,0.0821,5357.42,4917.84,4503.46,414.37
L0012467,O006351,2025-10-07,C077,P022,S09,38,83.21,0.0896,3161.98,2878.73,2344.7,534.03
L0012468,O006351,2025-10-07,C077,P043,S09,54,448.91,0.0975,24241.14,21877.14,16565.26,5311.88
L0012469,O006352,2025-10-29,C041,P037,S13,30,797.82,0.0737,23934.6,22169.65,16077.76,6091.89
L0012470,O006353,2025-10-02,C108,P041,S10,2,567.39,0.0274,1134.78,1103.72,769.45,334.26
L0012471,O006354,2025-10-26,C073,P010,S14,68,200.02,0.0752,13601.36,12578.54,11028.24,1550.3
L0012472,O006355,2025-10-26,C170,P008,S01,9,175.02,0.0228,1575.18,1539.31,1191.16,348.14
L0012473,O006356,2025-10-13,C062,P036,S14,13,242.25,0.0318,3149.25,3049.09,2318.21,730.88
L0012474,O006356,2025-10-13,C062,P027,S14,9,273.27,0.0516,2459.43,2332.5,1812.03,520.47
L0012475,O006357,2025-10-09,C132,P044,S08,27,886.45,0.0712,23934.15,22229.03,15510.04,6719.0
L0012476,O006357,2025-10-09,C132,P016,S08,47,161.9,0.0688,7609.3,7086.1,5302.84,1783.26
L0012477,O006357,2025-10-09,C132,P058,S08,10,388.78,0.0684,3887.8,3622.01,3195.79,426.22
L0012478,O006358,2025-10-02,C082,P018,S09,7,103.67,0.0392,725.69,697.24,518.81,178.43
L0012479,O006358,2025-10-02,C082,P049,S09,34,416.7,0.0645,14167.8,13254.68,12038.44,1216.24
L0012480,O006359,2025-10-29,C170,P017,S02,8,125.1,0.0443,1000.8,956.51,672.72,283.79
L0012481,O006359,2025-10-29,C170,P020,S02,3,169.31,0.0122,507.93,501.73,361.82,139.91
L0012482,O006359,2025-10-29,C170,P009,S02,9,107.71,0.0137,969.39,956.14,728.67,227.47
L0012483,O006360,2025-10-14,C161,P007,S01,5,77.31,0.0474,386.55,368.21,305.86,62.35
L0012484,O006360,2025-10-14,C161,P041,S01,4,567.39,0.0278,2269.56,2206.46,1538.91,667.56
L0012485,O006360,2025-10-14,C161,P036,S01,8,242.25,0.011,1938.0,1916.65,1426.59,490.06
L0012486,O006361,2025-10-05,C133,P005,S02,32,139.29,0.0577,4457.28,4200.27,3603.32,596.94
L0012487,O006362,2025-10-16,C147,P059,S08,20,183.4,0.0683,3668.0,3417.44,3083.96,333.47
L0012488,O006362,2025-10-16,C147,P043,S08,18,448.91,0.0667,8080.38,7541.42,5521.75,2019.67
L0012489,O006363,2025-10-23,C041,P003,S13,37,188.59,0.1055,6977.83,6241.8,5183.32,1058.49
L0012490,O006363,2025-10-23,C041,P049,S13,18,416.7,0.0721,7500.6,6960.11,6373.29,586.82
L0012491,O006363,2025-10-23,C041,P001,S13,40,173.38,0.0856,6935.2,6341.48,5609.94,731.53
L0012492,O006363,2025-10-23,C041,P027,S13,13,273.27,0.076,3552.51,3282.55,2617.37,665.17
L0012493,O006364,2025-10-23,C124,P019,S03,26,164.92,0.0808,4287.92,3941.65,3036.56,905.09
L0012494,O006364,2025-10-23,C124,P050,S03,48,408.33,0.0728,19599.84,18173.24,16126.42,2046.82
L0012495,O006365,2025-10-27,C138,P041,S10,17,567.39,0.0543,9645.63,9121.74,6540.36,2581.38
L0012496,O006366,2025-10-22,C131,P045,S01,9,223.25,0.0473,2009.25,1914.28,1415.16,499.11
L0012497,O006366,2025-10-22,C131,P001,S01,7,173.38,0.0671,1213.66,1132.28,981.74,150.54
L0012498,O006366,2025-10-22,C131,P007,S01,11,77.31,0.0539,850.41,804.55,672.9,131.65
L0012499,O006367,2025-10-23,C140,P005,S02,3,139.29,0.0132,417.87,412.36,337.81,74.55
L0012500,O006368,2025-10-19,C097,P012,S09,8,126.49,0.0374,1011.92,974.12,805.18,168.94
L0012501,O006368,2025-10-19,C097,P021,S09,3,147.96,0.0055,443.88,441.45,340.13,101.32
L0012502,O006368,2025-10-19,C097,P046,S09,2,236.95,0.0385,473.9,455.67,300.3,155.37
L0012503,O006368,2025-10-19,C097,P034,S09,5,252.26,0.0378,1261.3,1213.56,1045.0,168.56
L0012504,O006369,2025-10-12,C033,P053,S09,8,172.82,0.0219,1382.56,1352.33,1162.18,190.15
L0012505,O006370,2025-10-14,C060,P023,S06,3,63.09,0.0307,189.27,183.45,141.45,42.0
L0012506,O006370,2025-10-14,C060,P024,S06,19,65.97,0.0207,1253.43,1227.52,930.87,296.65
L0012507,O006370,2025-10-14,C060,P009,S06,2,107.71,0.0404,215.42,206.71,161.93,44.79
L0012508,O006370,2025-10-14,C060,P043,S06,15,448.91,0.0321,6733.65,6517.35,4601.46,1915.89
L0012509,O006371,2025-10-05,C078,P054,S08,9,120.91,0.0449,1088.19,1039.38,932.92,106.46
L0012510,O006371,2025-10-05,C078,P039,S08,12,825.74,0.0177,9908.88,9733.12,6482.37,3250.76
L0012511,O006372,2025-10-14,C133,P037,S02,21,797.82,0.0759,16754.22,15482.59,11254.43,4228.16
L0012512,O006372,2025-10-14,C133,P053,S02,32,172.82,0.0597,5530.24,5200.27,4648.74,551.54
L0012513,O006373,2025-10-25,C063,P046,S02,17,236.95,0.0611,4028.15,3781.86,2552.53,1229.33
L0012514,O006373,2025-10-25,C063,P042,S02,35,584.37,0.08,20452.95,18816.54,12287.52,6529.02
L0012515,O006374,2025-10-07,C142,P001,S06,3,173.38,0.0253,520.14,506.96,420.75,86.21
L0012516,O006375,2025-10-02,C018,P044,S04,8,886.45,0.0011,7091.6,7083.86,4595.57,2488.3
L0012517,O006376,2025-10-20,C006,P023,S06,6,63.09,0.0329,378.54,366.1,282.89,83.21
L0012518,O006376,2025-10-20,C006,P025,S06,2,477.47,0.0434,954.94,913.47,758.96,154.51
L0012519,O006376,2025-10-20,C006,P001,S06,12,173.38,0.0458,2080.56,1985.29,1682.98,302.31
L0012520,O006377,2025-10-21,C064,P016,S09,5,161.9,0.0363,809.5,780.15,564.13,216.02
L0012521,O006378,2025-10-28,C051,P017,S09,27,125.1,0.0796,3377.7,3108.69,2270.42,838.26
L0012522,O006378,2025-10-28,C051,P032,S09,18,433.86,0.0595,7809.48,7344.58,5953.34,1391.24
L0012523,O006378,2025-10-28,C051,P011,S09,44,199.46,0.0868,8776.24,8014.51,6500.22,1514.3
L0012524,O006378,2025-10-28,C051,P041,S09,51,567.39,0.0512,28936.89,27456.25,19621.08,7835.17
L0012525,O006379,2025-10-22,C099,P046,S13,26,236.95,0.0383,6160.7,5924.97,3903.87,2021.1
L0012526,O006380,2025-10-07,C075,P053,S11,18,172.82,0.0756,3110.76,2875.46,2614.91,260.55
L0012527,O006380,2025-10-07,C075,P036,S11,20,242.25,0.0834,4845.0,4441.07,3566.48,874.59
L0012528,O006381,2025-10-16,C153,P054,S08,6,120.91,0.0317,725.46,702.48,621.94,80.53
L0012529,O006382,2025-10-21,C150,P026,S15,2,330.43,0.0504,660.86,627.58,535.64,91.94
L0012530,O006382,2025-10-21,C150,P004,S15,8,213.0,0.0202,1704.0,1669.54,1367.74,301.8
L0012531,O006383,2025-10-27,C024,P040,S04,27,350.51,0.0899,9463.77,8613.27,6435.78,2177.49
L0012532,O006383,2025-10-27,C024,P012,S04,17,126.49,0.0623,2150.33,2016.46,1711.0,305.46
L0012533,O006384,2025-10-20,C180,P015,S07,22,167.38,0.0777,3682.36,3396.21,2613.24,782.97
L0012534,O006384,2025-10-20,C180,P058,S07,22,388.78,0.071,8553.16,7945.68,7030.75,914.93
L0012535,O006384,2025-10-20,C180,P017,S07,13,125.1,0.0817,1626.3,1493.43,1093.17,400.27
L0012536,O006385,2025-10-14,C040,P022,S04,27,83.21,0.072,2246.67,2084.95,1665.97,418.98
L0012537,O006386,2025-10-09,C158,P004,S03,54,213.0,0.0816,11502.0,10563.49,9232.24,1331.25
L0012538,O006386,2025-10-09,C158,P022,S03,20,83.21,0.0831,1664.2,1525.84,1234.05,291.79
L0012539,O006387,2025-10-22,C154,P052,S08,10,311.57,0.0433,3115.7,2980.93,2645.34,335.59
L0012540,O006387,2025-10-22,C154,P033,S08,34,592.21,0.0536,20135.14,19055.75,15163.11,3892.64
L0012541,O006387,2025-10-22,C154,P024,S08,35,65.97,0.0781,2308.95,2128.71,1714.76,413.95
L0012542,O006388,2025-10-05,C153,P035,S08,12,300.11,0.0319,3601.32,3486.47,2897.74,588.73
L0012543,O006388,2025-10-05,C153,P001,S08,5,173.38,0.0177,866.9,851.58,701.24,150.34
L0012544,O006389,2025-11-01,C169,P059,S03,5,183.4,0.0336,917.0,886.2,770.99,115.21
L0012545,O006389,2025-11-01,C169,P034,S03,3,252.26,0.0224,756.78,739.86,627.0,112.86
L0012546,O006390,2025-11-01,C017,P029,S02,5,220.18,0.0312,1100.9,1066.51,834.27,232.24
L0012547,O006391,2025-11-13,C080,P055,S03,47,235.32,0.0801,11060.04,10173.95,9016.42,1157.53
L0012548,O006391,2025-11-13,C080,P044,S03,10,886.45,0.0644,8864.5,8293.64,5744.46,2549.18
L0012549,O006392,2025-11-23,C044,P039,S12,3,825.74,0.0339,2477.22,2393.17,1620.59,772.58
L0012550,O006392,2025-11-23,C044,P034,S12,11,252.26,0.0047,2774.86,2761.76,2299.0,462.76
L0012551,O006393,2025-11-09,C046,P030,S09,9,215.9,0.055,1943.1,1836.17,1541.38,294.79
L0012552,O006393,2025-11-09,C046,P059,S09,13,183.4,0.0843,2384.2,2183.33,2004.58,178.75
L0012553,O006393,2025-11-09,C046,P015,S09,23,167.38,0.0754,3849.74,3559.53,2732.02,827.51
L0012554,O006394,2025-11-03,C009,P040,S12,2,350.51,0.0369,701.02,675.18,476.72,198.46
L0012555,O006395,2025-11-10,C180,P006,S07,18,107.43,0.0709,1933.74,1796.68,1469.92,326.76
L0012556,O006395,2025-11-10,C180,P030,S07,34,215.9,0.0732,7340.6,6803.03,5822.98,980.05
L0012557,O006396,2025-11-17,C078,P010,S09,8,200.02,0.0039,1600.16,1593.94,1297.44,296.5
L0012558,O006396,2025-11-17,C078,P029,S09,9,220.18,0.0264,1981.62,1929.22,1501.69,427.53
L0012559,O006396,2025-11-17,C078,P008,S09,4,175.02,0.028,700.08,680.45,529.41,151.04
L0012560,O006397,2025-11-12,C169,P052,S03,3,311.57,0.0372,934.71,899.92,793.6,106.32
L0012561,O006397,2025-11-12,C169,P029,S03,4,220.18,0.0228,880.72,860.67,667.42,193.25
L0012562,O006397,2025-11-12,C169,P050,S03,6,408.33,0.0184,2449.98,2404.83,2015.8,389.02
L0012563,O006397,2025-11-12,C169,P026,S03,5,330.43,0.0301,1652.15,1602.5,1339.1,263.4
L0012564,O006398,2025-11-06,C137,P050,S08,39,408.33,0.0759,15924.87,14716.41,13102.71,1613.7
L0012565,O006398,2025-11-06,C137,P047,S08,33,736.16,0.0714,24293.28,22559.68,16000.9,6558.78
L0012566,O006399,2025-11-08,C179,P033,S01,4,592.21,0.0203,2368.84,2320.82,1783.9,536.93
L0012567,O006400,2025-11-12,C078,P044,S08,4,886.45,0.0245,3545.8,3458.95,2297.78,1161.16
L0012568,O006401,2025-11-13,C007,P058,S07,5,388.78,0.0447,1943.9,1856.93,1597.9,259.04
L0012569,O006401,2025-11-13,C007,P014,S07,13,64.85,0.0353,843.05,813.32,641.73,171.59
L0012570,O006402,2025-11-05,C155,P011,S06,3,199.46,0.0281,598.38,581.59,443.2,138.39
L0012571,O006402,2025-11-05,C155,P022,S06,3,83.21,0.0422,249.63,239.1,185.11,53.99
L0012572,O006402,2025-11-05,C155,P001,S06,2,173.38,0.0426,346.76,331.99,280.5,51.49
L0012573,O006403,2025-11-05,C016,P034,S03,4,252.26,0.0067,1009.04,1002.3,836.0,166.3
L0012574,O006404,2025-11-25,C012,P012,S02,11,126.49,0.0334,1391.39,1344.87,1107.12,237.75
L0012575,O006404,2025-11-25,C012,P020,S02,5,169.31,0.0328,846.55,818.82,603.03,215.79
L0012576,O006404,2025-11-25,C012,P022,S02,6,83.21,0.0003,499.26,499.11,370.22,128.89
L0012577,O006405,2025-11-28,C165,P015,S01,17,167.38,0.0567,2845.46,2684.0,2019.32,664.68
L0012578,O006405,2025-11-28,C165,P056,S01,25,376.48,0.1025,9412.0,8447.48,8200.43,247.05
L0012579,O006406,2025-11-02,C060,P043,S06,3,448.91,0.015,1346.73,1326.47,920.29,406.18
L0012580,O006406,2025-11-02,C060,P028,S06,3,484.32,0.0107,1452.96,1437.35,1118.76,318.6
L0012581,O006406,2025-11-02,C060,P022,S06,3,83.21,0.0562,249.63,235.6,185.11,50.49
L0012582,O006406,2025-11-02,C060,P057,S06,3,251.0,0.0339,753.0,727.5,661.22,66.28
L0012583,O006407,2025-11-28,C180,P041,S07,19,567.39,0.0925,10780.41,9783.71,7309.81,2473.9
L0012584,O006407,2025-11-28,C180,P022,S07,60,83.21,0.078,4992.6,4603.29,3702.16,901.14
L0012585,O006407,2025-11-28,C180,P042,S07,9,584.37,0.0731,5259.33,4874.84,3159.65,1715.2
L0012586,O006408,2025-11-05,C085,P024,S04,57,65.97,0.07,3760.29,3497.14,2792.61,704.53
L0012587,O006408,2025-11-05,C085,P033,S04,37,592.21,0.0678,21911.77,20426.75,16501.03,3925.72
L0012588,O006409,2025-11-25,C017,P041,S02,16,567.39,0.024,9078.24,8860.17,6155.63,2704.54
L0012589,O006409,2025-11-25,C017,P010,S02,9,200.02,0.0162,1800.18,1771.09,1459.62,311.47
L0012590,O006409,2025-11-25,C017,P018,S02,11,103.67,0.0276,1140.37,1108.87,815.27,293.6
L0012591,O006410,2025-11-08,C074,P049,S02,4,416.7,0.0331,1666.8,1611.66,1416.29,195.37
L0012592,O006411,2025-11-27,C020,P044,S04,20,886.45,0.0862,17729.0,16201.16,11488.92,4712.24
L0012593,O006412,2025-11-26,C008,P019,S05,4,164.92,0.0221,659.68,645.1,467.16,177.94
L0012594,O006413,2025-11-30,C048,P047,S01,13,736.16,0.0566,9570.08,9028.03,6303.39,2724.65
L0012595,O006413,2025-11-30,C048,P058,S01,12,388.78,0.0455,4665.36,4453.31,3834.95,618.36
L0012596,O006414,2025-11-15,C043,P056,S03,9,376.48,0.0544,3388.32,3204.16,2952.15,252.01
L0012597,O006415,2025-11-27,C126,P010,S09,9,200.02,0.014,1800.18,1774.98,1459.62,315.36
L0012598,O006415,2025-11-27,C126,P041,S09,9,567.39,0.0371,5106.51,4917.17,3462.54,1454.63
L0012599,O006415,2025-11-27,C126,P036,S09,5,242.25,0.0144,1211.25,1193.85,891.62,302.23
L0012600,O006416,2025-11-16,C112,P016,S11,29,161.9,0.0871,4695.1,4285.96,3271.97,1014.0
L0012601,O006416,2025-11-16,C112,P060,S11,42,287.24,0.0814,12064.08,11082.19,10618.91,463.28
L0012602,O006416,2025-11-16,C112,P002,S11,21,116.26,0.0772,2441.46,2252.95,1925.94,327.01
L0012603,O006416,2025-11-16,C112,P001,S11,14,173.38,0.0763,2427.32,2242.08,1963.48,278.6
L0012604,O006417,2025-11-22,C068,P057,S11,4,251.0,0.0108,1004.0,993.12,881.62,111.5
L0012605,O006417,2025-11-22,C068,P025,S11,4,477.47,0.0157,1909.88,1879.99,1517.92,362.07
L0012606,O006417,2025-11-22,C068,P044,S11,6,886.45,0.041,5318.7,5100.39,3446.67,1653.71
L0012607,O006418,2025-11-09,C081,P016,S01,15,161.9,0.0873,2428.5,2216.37,1692.4,523.98
L0012608,O006418,2025-11-09,C081,P047,S01,19,736.16,0.0901,13987.04,12727.14,9212.64,3514.5
L0012609,O006418,2025-11-09,C081,P004,S01,20,213.0,0.0607,4260.0,4001.21,3419.35,581.86
L0012610,O006418,2025-11-09,C081,P038,S01,36,636.21,0.0648,22903.56,21420.17,15159.44,6260.73
L0012611,O006419,2025-11-10,C043,P018,S02,14,103.67,0.0418,1451.38,1390.71,1037.61,353.09
L0012612,O006420,2025-11-16,C090,P006,S02,6,107.43,0.0263,644.58,627.65,489.97,137.68
L0012613,O006420,2025-11-16,C090,P022,S02,6,83.21,0.0316,499.26,483.49,370.22,113.27
L0012614,O006421,2025-11-24,C153,P035,S09,11,300.11,0.0255,3301.21,3217.06,2656.26,560.8
L0012615,O006422,2025-11-18,C153,P033,S09,8,592.21,0.0339,4737.68,4577.28,3567.79,1009.49
L0012616,O006422,2025-11-18,C153,P006,S09,7,107.43,0.0087,752.01,745.45,571.64,173.82
L0012617,O006422,2025-11-18,C153,P005,S09,2,139.29,0.0114,278.58,275.42,225.21,50.21
L0012618,O006422,2025-11-18,C153,P025,S09,10,477.47,0.0323,4774.7,4620.58,3794.8,825.78
L0012619,O006423,2025-11-18,C008,P033,S04,7,592.21,0.0271,4145.47,4032.98,3121.82,911.16
L0012620,O006424,2025-11-17,C170,P010,S01,5,200.02,0.0094,1000.1,990.69,810.9,179.79
L0012621,O006424,2025-11-17,C170,P025,S01,3,477.47,0.0233,1432.41,1399.02,1138.44,260.58
L0012622,O006424,2025-11-17,C170,P053,S01,11,172.82,0.0088,1901.02,1884.31,1598.0,286.31
L0012623,O006425,2025-11-25,C128,P029,S02,3,220.18,0.0306,660.54,640.3,500.56,139.73
L0012624,O006425,2025-11-25,C128,P033,S02,3,592.21,0.0349,1776.63,1714.65,1337.92,376.73
L0012625,O006425,2025-11-25,C128,P019,S02,2,164.92,0.0284,329.84,320.47,233.58,86.89
L0012626,O006426,2025-11-16,C036,P052,S03,15,311.57,0.0192,4673.55,4583.64,3968.0,615.64
L0012627,O006426,2025-11-16,C036,P059,S03,3,183.4,0.0279,550.2,534.83,462.59,72.24
L0012628,O006427,2025-11-12,C160,P048,S03,32,203.22,0.0987,6503.04,5861.19,4315.3,1545.89
L0012629,O006427,2025-11-12,C160,P031,S03,28,673.45,0.0638,18856.6,17653.92,14460.1,3193.82
L0012630,O006428,2025-11-12,C131,P002,S02,20,116.26,0.0542,2325.2,2199.12,1834.22,364.89
L0012631,O006428,2025-11-12,C131,P024,S02,28,65.97,0.0264,1847.16,1798.42,1371.81,426.61
L0012632,O006429,2025-11-24,C159,P044,S01,6,886.45,0.0284,5318.7,5167.82,3446.67,1721.15
L0012633,O006429,2025-11-24,C159,P006,S01,6,107.43,0.0247,644.58,628.64,489.97,138.67
L0012634,O006429,2025-11-24,C159,P035,S01,6,300.11,0.036,1800.66,1735.81,1448.87,286.94
L0012635,O006430,2025-11-14,C092,P006,S06,38,107.43,0.0699,4082.34,3796.87,3103.17,693.7
L0012636,O006430,2025-11-14,C092,P045,S06,7,223.25,0.0787,1562.75,1439.71,1100.68,339.03
L0012637,O006431,2025-11-02,C114,P009,S09,33,107.71,0.0711,3554.43,3301.66,2671.77,629.89
L0012638,O006431,2025-11-02,C114,P044,S09,20,886.45,0.0725,17729.0,16443.21,11488.92,4954.29
L0012639,O006431,2025-11-02,C114,P053,S09,31,172.82,0.0504,5357.42,5087.61,4503.46,584.15
L0012640,O006432,2025-11-09,C064,P053,S09,4,172.82,0.0379,691.28,665.1,581.09,84.01
L0012641,O006432,2025-11-09,C064,P047,S09,6,736.16,0.0346,4416.96,4264.29,2909.25,1355.04
L0012642,O006433,2025-11-26,C045,P021,S04,35,147.96,0.0715,5178.6,4808.33,3968.22,840.11
L0012643,O006434,2025-11-23,C007,P046,S07,8,236.95,0.0494,1895.6,1802.01,1201.19,600.82
L0012644,O006434,2025-11-23,C007,P008,S07,19,175.02,0.03,3325.38,3225.58,2514.68,710.9
L0012645,O006435,2025-11-09,C023,P033,S04,7,592.21,0.0248,4145.47,4042.46,3121.82,920.64
L0012646,O006435,2025-11-09,C023,P060,S04,8,287.24,0.0248,2297.92,2240.98,2022.65,218.33
L0012647,O006435,2025-11-09,C023,P059,S04,6,183.4,0.0276,1100.4,1070.01,925.19,144.82
L0012648,O006435,2025-11-09,C023,P027,S04,3,273.27,0.0293,819.81,795.76,604.01,191.75
L0012649,O006436,2025-11-25,C113,P060,S07,3,287.24,0.007,861.72,855.7,758.49,97.2
L0012650,O006436,2025-11-25,C113,P001,S07,8,173.38,0.0212,1387.04,1357.6,1121.99,235.62
L0012651,O006436,2025-11-25,C113,P017,S07,6,125.1,0.0199,750.6,735.67,504.54,231.13
L0012652,O006437,2025-11-28,C003,P024,S03,29,65.97,0.0528,1913.13,1812.1,1420.8,391.3
L0012653,O006437,2025-11-28,C003,P043,S03,13,448.91,0.0378,5835.83,5615.29,3987.93,1627.36
L0012654,O006437,2025-11-28,C003,P058,S03,9,388.78,0.0386,3499.02,3364.12,2876.21,487.9
